N,P,K,temperature,humidity,ph,rainfall,label,soil_moisture
90,14,52,24.84740848,89.20454622,6.391858432,59.67927244,140,44.04470041156368
104,23,47,26.98212846,86.70068316,6.770434148,42.91292205,140,38.04035013596397
81,16,45,26.90435747,86.25426228,6.727468157000001,59.75980023,140,30.205259125345474
88,5,47,25.86475496,86.67468041,6.662244646,41.16554802,140,30.53215242467249
92,7,45,26.70607759,81.14149505,6.944640222,51.51033554,140,32.55370633440877
81,18,50,26.44019475,80.91934337,6.507110986,47.81847573,140,32.34159989230714
111,5,55,26.283443,84.42478917,6.520663422,50.78669728,140,37.22558473221167
108,23,51,26.84366082,83.85039964,6.106500787000001,40.228644,140,34.70831485554419
113,30,50,26.03967219,83.9862443,6.277484042999999,43.87712348,140,38.36798261337387
83,10,53,24.92994759,85.00802358,6.195142279,48.75859458,140,37.47138787158071
101,11,51,25.50736962,84.24340241,6.792035575,44.2068997,140,41.53078274948289
114,21,55,25.4438391,87.93923120000002,6.472756256,57.51549686,140,36.83682808630135
99,6,45,26.12588914,86.5507939,6.000975617000001,40.71210074,140,38.377239183156995
92,20,55,25.10474753,87.52676159999999,6.5877912620000005,59.26519444,140,39.23802962370779
92,7,48,26.27520631,86.63249555,6.956508826,54.38748495,140,31.147774235055277
91,24,55,26.27061608,83.09194521,6.259086582999999,46.76837499,140,39.33549060902103
110,21,54,26.73690828,87.82430156,6.747537642,47.46447019,140,30.36696886949277
112,25,51,25.04746944,85.5667282,6.932537231,56.72496677,140,36.166188992550964
89,25,54,24.69368934,85.56967628,6.353107392999999,48.99390828,140,32.42126737904939
100,10,53,24.54356968,84.60808277,6.211748957,42.00660251,140,31.5799811443887
83,22,54,25.89762315,81.96664832,6.277245253999999,54.49960057,140,37.751472604308766
95,14,50,26.6333118,84.31756844,6.560443519,56.31866159,140,44.01198313681297
119,30,49,25.35794749,80.45846265,6.903020221,47.72078245,140,31.298187871605034
97,12,47,25.28784623,89.63667876,6.765094963999998,58.28697664,140,41.11245072086063
110,7,45,26.63838589,84.69546874,6.189213927000001,48.32428609,140,39.41221814401857
96,18,50,25.3310446,84.30533791,6.904241707000001,41.53218699,140,37.22238256709536
83,23,55,26.89750174,83.89241484,6.463271076,43.97193745,140,33.766944715896685
120,24,47,26.98603693,89.4138489,6.260838965,58.54876687,140,39.54027825313908
115,17,55,27.57826922,94.11878202,6.776533055,28.08253201,150,34.22451772293395
114,27,48,27.82054812,93.03555162,6.528404377999999,26.32405487,150,34.81735788687854
101,25,52,29.09910406,94.22237826,6.750145572,22.52497327,150,42.96508402964143
118,18,52,28.04943594,90.83130708,6.562832807,20.76223014,150,35.97258827938811
95,26,45,29.91690582,94.55695552,6.117530021,28.16057247,150,32.073823845031626
81,25,49,29.86895762,93.25103208,6.076459669,26.26243014,150,44.79745108047282
117,24,53,29.17220859,92.21405224,6.293486295,21.30290472,150,40.80910854455415
114,30,51,29.24908541,90.06998135,6.069171847000001,25.93496537,150,37.48947145829997
113,6,52,27.76317235,90.35567642,6.740983646,25.21609113,150,36.73816297424816
108,26,52,28.82629037,94.26765349,6.201797639,26.23838511,150,35.085512608395796
81,30,48,28.52379742,92.09688432,6.041027474,29.86681385,150,31.35937703239885
115,9,52,29.06785065,90.97685539,6.019372459,29.1194739,150,36.10832978400842
83,7,45,29.08417927,90.73891887,6.704104127000001,25.33014238,150,44.46868474486188
84,21,55,28.47090661,94.79453182,6.494251024,21.08484101,150,33.60390344285818
109,26,45,28.27973674,90.38971208,6.224535448999998,21.58992507,150,41.99675890276171
95,27,55,28.47212559,91.21322065,6.160414414,20.88620369,150,36.16162248315643
119,5,55,29.68846716,94.30111601,6.168757984,26.83924845,150,34.56099585973206
110,14,51,27.02415146,91.66737633,6.085444691,21.26034986,150,41.19010305651015
82,18,48,29.09588297,94.16748386,6.1590508160000015,26.70581328,150,43.954148347617505
87,14,48,29.69238699,92.58862544,6.606033244,29.1102594,150,32.372598747917316
85,9,53,28.20619412,92.86798698,6.447662945,28.78654515,150,44.19930343251019
100,6,53,29.05248036,93.92217834,6.105909623,23.66620626,150,31.4987157903224
107,12,46,29.57240298,93.61870344,6.559763394,27.56918621,150,43.52442001581122
91,13,47,29.10968327,92.43510994,6.14410903,27.95602304,150,37.02064137441389
102,25,50,28.20480805,92.91440379,6.099662369,20.36001144,150,30.450009923998444
117,25,53,29.11858526,92.12543021,6.413927319,24.52020164,150,40.74102304945445
85,21,52,29.62800691,90.10051615,6.0751441160000015,23.69586761,150,32.54134164718516
104,25,55,29.81196601,90.36881284,6.123802502,22.68766503,150,32.685503839480454
102,24,54,27.72338349,90.93897939,6.698468621,22.81863447,150,40.70341128192178
116,25,50,29.26092798,92.92367701,6.088885814,28.70627683,150,41.58801470776455
100,17,48,29.72791119,94.29753295,6.367800632000001,26.52364146,150,33.51383447008682
110,25,54,28.91105641,90.78413842,6.425930938,23.44398467,150,38.55079500213055
104,25,51,28.96361426,93.88482153,6.469983276000002,23.56130173,150,39.18136117775986
107,11,54,28.59052369,91.33617236,6.094016337999999,29.44008034,150,32.82761080996424
98,26,52,27.33897716,90.69759008,6.150090898999999,28.69113835,150,31.122552475528835
88,17,52,29.90415889,90.75284363,6.646962425,25.37828397,150,34.11521230909856
87,25,46,27.42711692,90.02696201,6.379690748,21.7508774,150,43.66714143980164
120,8,46,29.55657523,90.70937262,6.732834334,28.36535596,150,42.32331872528556
95,13,46,29.84070774,93.76312893,6.126019932,23.28207838,150,34.07071546231814
108,22,47,28.53545677,91.72742702,6.161123579,25.1290048,150,33.08189119529973
82,13,52,27.11535046,94.86907886,6.442810053,26.51924782,150,39.4649408465707
120,23,55,27.84492803,91.60666594,6.732049075,26.47844429,150,34.16576885064594
110,22,47,29.03157242,91.82172592,6.243673725,24.93861254,150,43.88647083517858
95,23,45,27.82424457,90.56698742,6.266208727,21.19014526,150,35.12763276160712
106,10,49,27.72653142,92.00687531,6.350623739,20.21126747,150,35.60177036306927
99,12,52,28.69708334,94.30759855,6.002927293,22.21807088,150,33.671930213368
106,20,51,29.73019662,90.97015715,6.342573112,20.49035619,150,39.44335859069227
83,11,53,29.54097171,92.91778307,6.163921247999999,21.9653077,150,44.167895703392745
117,19,55,28.80311922,91.78336933,6.121745389,25.16359891,150,41.5254124749256
98,26,49,27.29035669,90.53330091,6.130160472999999,23.49535234,150,35.89440250494624
113,20,48,27.46583649,94.87679041,6.440584681,27.27899847,150,33.73159867940639
101,17,47,29.49401389,94.72981338,6.185053234,26.30820876,150,40.940589978493705
98,7,45,27.79161808,92.51054946,6.157724816,26.85422624,150,41.92461479567787
93,22,48,29.12533739,91.52291141,6.776987974,21.90440445,150,37.878983146194045
95,21,47,27.93114233,93.56161439,6.431970877,20.66127836,150,32.53762591565371
109,12,48,29.45771748,92.12534736,6.708743843,20.76212031,150,36.34248367390069
118,12,47,27.96872279,92.17444796,6.010739645,28.94766949,150,43.4150454118031
100,14,49,29.48882958,91.07574233,6.365956657999999,26.01909355,150,33.513475040348915
89,9,47,29.47156259,90.77069618,6.6683827660000015,28.75226067,150,38.846014224074786
95,16,46,27.076726500000003,90.14362622,6.74669542,24.4514648,150,37.569326724252406
95,7,45,27.30008597,90.80015308,6.031665834,25.09484511,150,44.78909080492669
87,6,45,29.82729394,90.79007335,6.40077205,22.84203589,150,36.49215526521291
93,20,50,29.93061247,93.22980899,6.448792688999999,24.34814338,150,36.45632583811456
84,29,49,29.94349168,93.90741192,6.251420275,20.39020503,150,44.52313817688309
111,5,47,28.03306461,91.47355778,6.2744528110000015,21.17924769,150,41.747605168111036
111,5,52,29.8843055,94.0371147,6.135996372,21.0000988,150,30.74100272957499
111,15,54,27.7058373,92.91185695,6.194090172,22.06207161,150,39.34553434055392
89,11,47,29.78714005,94.65343534,6.327822962000001,27.8659442,150,36.36126938003963
110,15,48,28.57819995,92.86597437,6.2125672110000005,27.598717800000006,150,39.16574782514426
95,30,52,29.48069921,90.33698678,6.640470862999999,26.0365768,150,35.775002758790976
115,12,52,27.51492243,94.96218673,6.685553129,21.01796432,150,41.6951188848634
120,25,50,28.05457761,94.81637388,6.327210469,21.84869328,150,35.552536979845186
102,11,45,29.03167341,93.12603235,6.35544263,24.15591199,150,32.274682588691775
94,5,55,28.5854649,91.89216849,6.085682343999999,26.88372572,150,36.63902718530207
84,18,46,27.08808014,93.42402083,6.781050372999999,25.32159689,150,34.50391125067378
107,22,54,27.99611732,90.84660317,6.630301421,21.61893763,150,39.66157623649821
80,18,52,27.87317436,91.14849627,6.484799661,24.05207925,150,36.29203432114505
86,18,45,28.96586565,90.71832938,6.566759102000001,22.25838137,150,32.543718912863625
113,28,48,28.87726019,92.48839665,6.170520517999999,24.44267592,150,35.687825772677115
115,18,53,29.17052093,94.19790371,6.0124803510000016,22.06994464,150,39.5751197347835
82,20,54,29.34033587,90.01506395,6.541150335,21.44532907,150,33.71479833755886
98,22,47,29.07265321,91.91533173,6.341400922,28.83568362,150,41.75699856383766
117,25,54,28.68275966,92.50969311,6.150686363999999,29.11187663,150,30.87223421140676
83,15,49,28.92705913,91.39356832,6.438008152999999,23.20076686,150,42.177567271189176
120,16,51,27.99901833,91.64193051,6.547041902999999,23.28618248,150,31.575330890325787
111,5,50,27.59350075,91.79742953,6.399891457000001,24.84266123,150,41.18555318677841
85,21,47,29.87331077,90.60932469,6.186770318,24.69720481,150,33.172849309849624
90,23,54,28.55852465,90.45773041,6.159020864,27.26588346,150,40.58899035494644
99,29,55,29.19378695,91.46241065,6.660954816,26.48240255,150,34.78030909213843
102,11,47,27.98780984,92.78226196,6.504906978999999,27.14509034,150,30.257174442986525
80,18,51,28.05380704,91.81758779,6.706053225,20.76582087,150,38.00044192021675
87,21,52,27.350629600000005,94.29119509999998,6.067665497999999,27.21244021,150,30.020366369592338
114,8,52,29.34081108,94.5513539,6.419083092,28.22908103,150,32.45109634413623
99,6,46,28.61475136,94.22253035,6.39637861,28.98574189,150,42.33500900705903
89,25,50,27.04863538,91.34685096,6.375923383,25.08146686,150,42.94817767713104
96,13,55,29.5275305,94.57459443,6.700337732,21.13545688,150,44.40949082146681
82,26,47,28.50416396,93.46806467,6.565312652999999,24.20007242,150,36.111981500646294
106,21,52,28.89578588,94.78993038,6.286515359,23.0362503,150,44.08558315946497
90,15,52,27.04927452,91.3821731,6.448061578,23.65747461,150,37.667844946363026
106,16,54,28.96017885,91.69532178,6.585872508,24.7458198,150,35.06181602610533
24,128,196,22.75088787,90.69489172,5.521466996,110.4317855,160,35.389665180399135
7,144,197,23.8494014,94.34814995,6.133220586,114.0512495,160,30.57652779760884
14,128,205,22.60800988,94.58900601,6.226289556,116.0396587,160,35.09503164529722
8,120,201,21.18667419,91.13435689,6.321152192,122.233323,160,44.32728822294423
20,129,201,23.41044706,91.69913296,5.587905967,116.07779309999998,160,42.509229395016895
32,137,204,22.86006627,93.12859895,5.824151692999999,117.7296726,160,44.530743484038176
27,139,205,22.48403042,93.40819246,5.7721799460000005,105.5473627,160,42.31352442716961
0,123,205,22.02775403,92.96129462,5.790993052,121.1349176,160,37.63583132598009
22,144,196,21.91191314,91.68748063,6.4992268210000015,117.0761277,160,37.76412360889498
1,124,199,23.71059131,93.27392415,5.658473817000001,112.66765890000002,160,30.185493362627163
30,122,197,21.37784654,92.72043743,5.573241391,106.1417017,160,32.36812836273615
29,121,196,22.84852833,94.32130209,6.079497202000001,123.5977843,160,38.12024510564754
13,126,204,23.1094265,92.79630809,6.3831802710000005,108.183792,160,41.869399844539714
9,139,199,23.25230817,94.54128292,5.867420996,105.3558408,160,31.299072798590764
0,133,200,23.67287749,90.4935574,5.708418722,104.2298028,160,34.2076253086035
30,143,199,23.76881552,90.59810302,5.7983508000000015,102.2648546,160,35.57516068326622
36,140,198,23.34386401,91.47684705,6.28188384,104.4267991,160,30.064455375759
37,137,199,22.63946441,90.18451645,5.697945522,108.3405879,160,43.78341526283964
33,121,203,22.45696744,94.76285385,5.6059340870000005,114.8407725,160,43.21224825203516
7,144,195,22.96388477,93.58065995,5.85648105,104.64729859999998,160,44.54578903671538
35,128,205,21.07273439,93.56585985,6.041053829,107.8737015,160,35.34435041337475
29,128,198,22.44075021,92.70785115,5.685062404,121.4977331,160,33.74840989401366
2,143,196,22.71271308,90.45261746,5.669489065,109.8852597,160,30.646025416506756
34,140,198,21.70416965,93.44006288,5.751707342,115.1781396,160,31.325900672870514
29,144,204,22.43324518,92.48667725,5.800448951,119.1025189,160,41.21136713240374
32,141,203,21.25941052,92.84416234,5.821347769,109.06584709999998,160,40.45344875026703
13,144,197,22.9215706,94.89613443,6.28022267,105.6941544,160,34.85392165657204
25,143,198,22.81212536,91.51861705,6.027314401,107.855225,160,44.901658439273504
9,137,200,21.12152071,90.6878768,5.636687393,102.8017203,160,41.45688606544485
6,144,198,21.11478672,90.31528693,5.559363609,104.5086618,160,34.335223258736626
37,126,196,23.59997268,90.97597665,5.596449493,107.17281909999998,160,33.29770812494071
2,120,203,23.12652652,94.71203306,5.893492998999999,108.62118329999998,160,37.301097648250575
11,143,197,22.98458907,93.3204487,5.875718516,122.1952483,160,41.12754446640546
10,141,201,22.12659387,90.97818277,6.386021424,104.5412275,160,30.01531302945501
24,142,202,22.53779727,91.48135786,5.710819862,101.8474768,160,40.87098429900717
23,138,195,22.49095104,91.70292746,5.7959857160000015,124.3915101,160,42.385495335312925
18,125,204,22.35548159,94.47811755,6.046673619,116.7366261,160,37.928270917923385
13,121,196,22.20700989,93.50574163,6.443382913,120.1593771,160,43.65857442417579
26,122,202,22.44516988,94.73763514,5.617227184,107.1843273,160,31.1922292901229
28,123,202,22.76643029,92.12438519,6.442289294,120.4359949,160,31.035538414542394
26,121,201,22.19109412,90.02575116,6.162034371,112.3126628,160,33.077468306596025
21,137,196,23.6119202,91.70293849,5.812781806,123.5900822,160,38.88735662244022
21,135,198,23.86087054,94.92048112,5.7650151260000015,105.0241329,160,38.669635092261444
5,144,205,21.42177231,92.62665309,6.184922574,102.8045658,160,41.80993293550444
2,123,205,22.36629253,90.78572467,5.739652177000001,124.9831618,160,43.7200009805907
15,133,199,23.99686172,91.61001707,5.8247786360000005,117.6102915,160,40.93006592162925
31,130,198,21.80129837,92.73446667,5.554823557000001,120.05866709999998,160,37.54802257422992
25,143,200,23.80436344,92.80441624,6.024248787,100.6192543,160,32.092150062246986
16,143,204,23.71475278,91.53331177,5.631333387000001,121.8961665,160,41.354011970091435
19,122,202,23.34467359,90.37981478,5.811975094,112.8954016,160,31.371641492518325
10,125,196,22.31253665,90.03577124,5.730557448,113.0688155,160,33.32742278834792
20,139,202,23.50201428,92.21083961,5.66999105,107.9868949,160,40.602120367673784
28,123,198,23.46260321,91.45665004,5.682751473,111.7763395,160,36.10778307319395
28,136,200,23.06204373,92.39544055,6.245858905,114.7399101,160,41.49479880913772
2,131,199,22.47420512,91.22759742,6.017370134,124.2179699,160,38.735754875507524
2,140,197,22.69780133,92.82223419,5.53456749,105.0508234,160,34.07552087835119
27,138,201,23.66682067,93.90191078,5.952367662,105.4004751,160,39.53049057564018
30,127,204,22.50050273,92.45878335,6.126436584,100.9343903,160,38.381663524794405
32,145,203,23.83053666,90.84422164,6.406818518,109.5966791,160,37.87013467050623
29,139,205,23.64142354,93.74461474,6.155939452999999,116.6912176,160,44.656138606654565
26,126,195,21.41363812,92.99124545,5.878568981,118.3979065,160,36.546483312866066
40,136,202,22.85267372,94.57645809999998,5.935336307999999,117.53140259999998,160,38.306857397367736
6,124,200,22.98208095,93.84505029,5.971332179,109.5852253,160,31.49699892643678
35,138,200,21.19909519,90.80819418,5.67130617,103.6838922,160,34.981389315306394
17,136,196,23.87192332,90.49939035,5.882155987999999,103.0548094,160,34.79290178736052
33,134,205,21.0365275,94.33919546,6.08551916,114.7412734,160,32.299946744929095
16,143,197,22.61711614,93.51978375,5.90402645,116.9256766,160,34.41507822781005
27,120,200,21.45278675,90.74531921,6.1102188260000005,116.7036582,160,38.89399405203305
29,145,205,22.81227579,92.12992101,6.212302608,109.3383552,160,41.73153029714959
3,141,197,21.98141856,91.12719303,6.142803397000001,115.4789148,160,30.181678946865713
15,123,204,22.52709326,92.54780429,6.365972687999999,115.3830068,160,39.97025174354195
5,136,195,22.35628673,91.92360477,6.264202804,107.7697413,160,32.40877059814599
10,136,204,21.19852186,92.15595143,6.276198595,105.8554351,160,44.14328783963833
7,141,195,23.8812458,93.45067555,5.514253142,104.9116663,160,40.6723749367284
2,129,201,22.78234161,94.36803516,5.682343744,122.1449949,160,31.37136255819713
29,138,197,22.19055385,92.43764169,5.830892252000001,121.6622761,160,39.181221245168985
30,137,200,22.91430043,90.70475565,5.603413172000001,118.6044645,160,30.217494167217367
29,132,204,23.08950736,90.22507299,6.0967531,108.2166601,160,42.14011717956229
14,139,197,21.72484506,92.83975602,6.056529526,121.6961761,160,41.918364519670696
18,125,203,22.44307715,91.59234006,6.160267496,102.5565807,160,32.470395959880406
33,143,204,21.1316077,91.95769858,5.814434775,122.5391946,160,41.80472460697571
40,144,196,22.71750705,92.25479855,5.987262638,107.0289866,160,37.61302098443346
9,143,197,23.75033085,92.88160462,5.570020684,117.6602827,160,42.50722600742675
38,135,203,23.76121837,93.661643,5.9655513110000005,100.825956,160,44.24164728824343
28,130,196,22.13450646,94.67695747,6.062356467000001,112.9203223,160,37.63841546460068
35,142,203,21.17089176,90.23730166,5.895319002000001,123.6495149,160,40.939835701230464
12,129,205,22.36238282,91.15761594,6.119432215,118.68327250000002,160,38.410687184172424
1,135,203,22.77856513,92.70124029,5.624203283,113.7759219,160,32.22912973550209
0,145,205,21.22503442,90.09877774,5.52078314,113.9760462,160,39.922587729802764
31,121,201,23.15791104,90.34396882,5.731535257999999,110.712841,160,41.94866190319625
35,131,203,22.42776057,93.91722423,5.893490899,102.7230739,160,32.32487437138856
29,140,195,23.64082979,90.95257927,5.560521058,116.7431319,160,37.57124635723505
33,138,198,22.29423493,90.69033986,6.222390797999999,122.7418744,160,40.75231711631861
14,140,197,23.35225078,90.90054697,6.071255131,113.0381382,160,37.054262121338716
35,145,195,22.03911546,94.58075845,6.231950009,110.9804014,160,43.27501806844427
40,120,197,23.80593812,92.48879468,5.889480679,119.6335548,160,37.877861308098105
25,132,198,22.31944084,90.85174383,5.732757516,100.1173443,160,41.90339697206613
31,137,196,22.14464104,93.82567435,6.400321212000001,120.6310784,160,44.35160510644811
36,144,196,23.65167552,94.50528753,6.496934492,115.3611268,160,44.964928019272726
10,140,197,22.16939473,90.27185592,6.229498836,124.4683112,160,38.92842265899483
22,30,12,15.78144173,92.51077745,6.354006743999999,119.035002,170,30.040744830537168
37,6,13,26.03097313,91.50819306,7.511755067999999,101.2847738,170,42.55724939209081
27,13,6,13.36050601,91.35608208,7.335158382,111.2266885,170,39.601313305590175
7,16,9,18.87957654,92.04304496,7.813916602999999,114.6659511,170,42.248909975590976
20,7,9,29.47741671,91.57802915,7.1291369410000005,111.1727497,170,43.07733795642997
26,27,10,28.06903173,92.91487288,6.079998496,114.1339416,170,30.547493947160156
5,23,15,25.66901098,92.04670813,7.408939392000001,112.5424199,170,36.58895840844524
0,18,14,29.77149434,92.00719952,7.207991261,114.41617859999998,170,41.89025923844737
39,24,14,30.55472573,90.90343769,7.189259647,106.0711985,170,36.12469629788884
13,23,6,23.96147583,90.26408017,7.365338111,102.6958703,170,36.60575819974112
21,17,15,23.98289638,91.5473145,7.455991072000001,118.4901697,170,40.46529904699557
33,12,8,25.26052689,90.31153735,6.822282114,117.36952959999998,170,44.58472820304763
6,9,12,31.08368929,90.14362642,7.028746406000002,109.6894658,170,43.71248298712537
19,7,10,14.78003032,91.22062116,6.118430299,100.1961762,170,34.52039923643386
24,18,6,26.56608303,94.45239715,6.285312759,116.3796525,170,42.64600582677374
9,11,8,24.85903405,94.39000473,6.559236744,111.78037340000002,170,37.80682723681108
31,8,7,34.51465139,93.63812684,7.163245982,103.5684926,170,35.54183159632053
22,17,5,24.12188673,90.72351622,6.945562889,102.835632,170,30.35763597958182
13,5,8,23.85340379,90.10522549,7.474710503,103.923226,170,32.015807480667824
16,8,9,24.60297538,91.28408653,7.601189842999999,111.2948115,170,33.0412869592689
4,13,6,15.63211033,94.25966183,7.5611432239999985,101.4705704,170,32.381663709626544
0,25,14,19.33516809,91.97978938,6.361671475,116.450422,170,33.665610139735506
8,7,10,28.2620488,91.98317355,6.929216014,105.2132259,170,36.61133951920404
4,23,5,22.67594476,93.36348717,7.477935216,110.3332655,170,37.11855527843083
33,14,8,21.03200078,92.9641969,7.684420446,110.6823944,170,37.257091728892895
30,7,15,33.23453301,91.06053924,7.825531916,115.7659902,170,36.66281441736227
21,29,12,22.30318989,92.15987039,6.438668989,117.3688104,170,41.705855311659874
11,14,5,11.50322938,94.8933184,6.946354724,115.56837759999998,170,33.73579015616363
9,8,15,14.34320488,94.35734702,7.994465371,110.22231229999998,170,33.597661341949895
5,18,14,33.105698100000005,93.48447453,7.434118807000001,119.1709113,170,37.249421133464864
29,25,14,30.49183837,90.4582865,7.781988584,113.3302105,170,32.63104177392594
33,12,15,30.25578031,92.03272799,6.052318465,116.7173125,170,31.4688259336127
8,16,6,12.22816189,90.26457428,7.106650373,108.4161706,170,39.94283527494142
15,14,8,10.01081312,90.22399223,6.22094286,119.3941064,170,30.707316092548076
16,7,8,22.79196751,90.60901895,6.420457311,116.5084074,170,32.34673837425595
0,12,7,20.18432263,90.65458473,6.969249676,116.8130969,170,43.82102275435586
5,25,6,30.72119881,94.01331956,6.0113021810000005,106.8118019,170,32.607568929803925
6,8,11,24.35590861,92.39651663,6.600948787999999,119.6946577,170,35.94045930515895
10,5,5,21.21306973,91.35349216,7.817846496,112.9834361,170,33.62757306031684
1,17,6,10.78689755,91.38411917,6.8198271,117.5293447,170,36.007343466361206
1,30,10,11.89925671,91.34663797,7.291405641,103.5771468,170,38.63915693127681
0,23,15,22.56664172,93.37488907,7.598729065,109.8585753,170,30.318687561190586
24,27,9,18.86883219,93.24688124,6.157135092000001,119.3936976,170,34.898903730292545
36,11,13,17.34083741,93.04897191,7.1917274,112.7194284,170,33.72396940701195
40,21,8,34.90665289,92.87820148,7.418761774,102.1906333,170,30.208427276481277
40,22,6,24.53610067,91.90997228,6.488221135,115.9787989,170,39.091667059503166
32,18,13,13.8377282,91.74780462,6.044167236,107.9873218,170,33.42700438485262
9,10,10,22.3551049,93.52211892,6.010391864,101.5164589,170,38.78029920512537
13,16,8,34.74004942,93.12316972,6.949838549,100.1967854,170,31.93005783274303
15,9,11,11.54785707,94.14861001,7.907956251,108.82891709999998,170,36.67483666605067
29,11,5,23.13338811,91.94670335,7.639788459,104.4224145,170,43.12847171644322
1,15,9,29.98364695,94.55239717,7.53350946,115.3560318,170,44.761609611100695
18,5,11,20.87947369,90.93756231,6.251586885,102.4550786,170,41.708079030379274
14,22,9,17.24944623,91.13772765,6.543191814,112.50905159999998,170,41.439957186494695
33,15,7,15.83388699,91.68293851,7.651225301,109.7571416,170,36.24709877007108
4,6,7,23.01014302,91.11764246,6.708889665,112.6738296,170,44.55513037936228
17,16,14,16.39624284,92.18151927,6.625538653,102.944161,170,32.7264545420083
12,20,10,24.45132792,93.10527686,6.528354932,109.4711098,170,44.830278782646005
34,29,8,31.87859192,91.15248149,6.450640306,105.3437825,170,41.028815125795845
39,28,10,31.34920143,91.48247612,7.181907673,109.1549823,170,39.85966475912445
31,25,12,18.05142392,90.03969587,7.016482298,111.7793889,170,38.18841228101641
12,6,8,30.84835031,92.86773675,6.388617138,107.4142681,170,30.594876516455844
12,29,13,22.45616931,91.52781832,7.57125447,118.0069295,170,30.219316044569126
26,11,11,13.70319166,90.95589386,7.609348255,106.2944879,170,41.60538878695962
19,24,15,20.48954522,93.72485075,7.137136973,111.83919509999998,170,32.683937439964794
39,21,9,13.20844373,94.02769434,6.354022554,106.2696156,170,37.04859845595617
16,29,13,32.31944397,93.67804556,6.196907944,117.6236473,170,34.66227904908684
36,29,13,20.68185224,90.91510525,7.829507245,109.7513927,170,40.90151664933977
37,23,12,31.52675982,90.50621806,6.395258356,113.1169398,170,39.98049406015319
39,9,15,25.35467646,91.81183218,7.992041984,116.7555937,170,31.64184255832452
31,5,14,17.66545409,91.69865887,6.583411671,110.6857506,170,36.303523343768056
18,12,8,12.59093977,91.81668769,6.206053072,119.39167179999998,170,33.505386855158854
20,20,10,11.86631922,93.68394562,6.976997772000001,106.060149,170,34.632080475273874
5,8,5,11.03367937,92.22706805,6.562594972,112.7715925,170,37.29574670863826
20,8,12,25.2990432,94.96419851,7.260416405,117.9733424,170,31.262755632058283
25,21,11,32.23797837,90.15406807,6.460044777999999,104.7052254,170,39.3384202068205
14,19,14,17.68408797,94.35815354,6.699164936,108.0638166,170,40.347368294210824
37,18,12,10.2708877,90.19147747,7.401121811,106.69552040000002,170,35.565695837043705
26,15,6,17.22034507,94.78797376,6.912033409,108.0054343,170,30.087272350286867
13,22,5,19.667056,90.50096668,7.764040111,100.1737964,170,38.36912084678588
32,25,9,10.35609594,93.75652041,7.796034006,101.1456947,170,38.407991981265724
19,7,9,27.255435,91.71369387,6.969883482999999,101.139435,170,40.25297251519394
28,7,9,34.591784600000004,92.13229786,6.730757538,115.5650287,170,33.89749058914113
24,30,11,32.39523995,94.51768464,6.601395755,113.25373,170,39.67823563596154
7,17,10,10.16431299,91.22320999,6.465913274,106.362551,170,34.68079303190538
18,23,8,21.49118657,93.43949693,6.41354791,101.4819888,170,33.147661412722314
7,20,12,16.53460397,94.76759975,6.475275337,110.0447896,170,35.680451211735
20,23,11,31.852069399999998,90.12220323,6.407715561,109.9455062,170,35.97514437257456
18,14,11,28.04799508,90.00621688,6.550814117000001,117.1311498,170,39.78135899556865
34,11,10,31.75048899,94.59551226,7.36220835,115.1989301,170,34.43168638580846
20,29,10,29.07412717,93.27189064,7.36549204,100.7896871,170,43.70269868157172
37,24,13,19.14381903,90.71037456,7.8546243,108.0230792,170,35.34907173605753
12,8,10,16.14820285,91.4448027,7.995848977,107.4287664,170,34.759503924078956
34,10,14,34.05296914,92.05811721,6.725600855,116.8020848,170,36.68403840927102
6,13,9,34.51423957,90.56151463,7.786725333,118.32719679999998,170,39.37137152725633
27,30,5,32.71748548,90.54608254,7.656978112000001,113.328978,170,35.208625757855536
13,8,12,25.16296632,92.54736032,7.105904818,114.3117197,170,37.061127095540925
6,7,7,27.68167318,94.47316879,7.199106204,113.9995146,170,41.65433494706174
40,17,15,21.35093384,90.9492967,7.871063004,107.0862095,170,34.59247267218425
31,26,9,11.69894639,93.25638873,7.566165721,103.2005992,170,42.82591375265007
61,68,50,35.21462816,91.49725058,6.7932454170000005,243.0745066,180,31.142690309419983
58,46,45,42.39413392,90.79028064,6.576261427,88.46607497,180,33.38401072035432
45,47,55,38.4191628,91.14220381,6.751452932,119.2653877,180,32.7218059741836
39,65,53,35.33294932,92.11508608,6.560743092999999,235.6133585,180,37.63233910193658
31,68,45,42.92325255,90.07600528,6.938313356,196.2408242,180,33.79689714670583
70,68,45,33.83508569,92.85470152,6.991626158,203.4044028,180,43.78791924118387
68,62,50,33.20258348,92.76437927,6.977700268,197.5282582,180,38.87355710747357
34,65,47,23.48546973,93.71043692,6.833768535,191.7760562,180,33.366806182927164
38,68,54,29.33710543,90.81781439,6.739170045,202.0572747,180,44.7948353111018
69,64,47,40.21199348,94.50766912,6.993473247000001,186.6762324,180,36.34726351489622
58,51,47,42.13473976,91.70445386,6.757470637000001,197.402901,180,34.187415369139096
59,47,53,32.86316618,91.4618874,6.8506632320000005,47.271547,180,37.32361087195541
44,64,54,29.80744318,91.38048469,6.74274935,232.7046126,180,38.23457781345023
56,57,48,31.56213762,93.0484859,6.506120752,63.62250788,180,33.69216522308796
69,60,54,36.32268069,93.06134398,6.98992719,141.1736926,180,43.2820816933042
